feature_id	metab_sample_001	metab_sample_002	metab_sample_003	metab_sample_004	metab_sample_005	metab_sample_006	metab_sample_007	metab_sample_008	metab_sample_009	metab_sample_010	metab_sample_011	metab_sample_012	metab_sample_013	metab_sample_014	metab_sample_015	metab_sample_016	metab_sample_017	metab_sample_018	metab_sample_019	metab_sample_020	metab_sample_021	metab_sample_022	metab_sample_023	metab_sample_024
metab_feature_0020	-0.0412177198442326	1.61594914687299	-2.31662464571863	-1.14334568804893	-0.221619860587518	0.309720813182516	-0.703945708869718	0.559868295822735	0.397983985036648	0.969409079073159	-1.03318947065237	-0.159156499981013	-0.633646526193163	-0.0212069671107275	-0.460395184601032	-0.812886800514843	1.06872308576889	0.698526251929722	-1.12296401620752	0.551825571878976	0.763393774229925	2.12658237444151	1.22206658409336	0.856615147197491
metab_feature_0021	0.409651896732398	4.19764667250305	-0.153700991577013	2.19775900096375	-1.27415115987199	1.06927260863866	-1.0064628430163	2.09806277851723	-2.63246979072174	0.650675457590363	-1.97816096640804	-0.2222878508314	1.54685887896236	1.00209779259914	0.916727320540042	1.5418554513116	-1.91741949149602	1.46795999824951	-0.346078672606284	0.326068094995613	-2.0775442279267	-0.418668183713592	-2.78829619347817	-1.03632635099138
metab_feature_0022	-0.246016903724331	-1.06186157201691	0.256199263389918	-0.192599783934433	0.263690446629676	-1.90957763262076	1.59320639065003	0.927599313398333	-0.0734130601151249	-0.525926626161056	-0.485465938971015	0.112019119826968	0.966346378715216	-0.243483376857168	0.414130935513935	-2.05605079845998	0.550179587074714	0.322387979055401	-0.807388856477828	0.186079798836779	-0.0824328873813969	0.228429531460246	-0.32394521963787	-0.335498698443861
metab_feature_0023	-0.840468507894679	1.4311800086825	1.05536060573866	3.90598301617151	-2.53807567745763	-1.37331023333753	1.48159085868976	2.5440308868479	-2.74557033443994	-1.4792892246372	-0.456664539106701	1.43390679241532	-0.480734259582496	-0.744212053088226	0.846868907821386	1.74199849162722	-2.6182265195584	1.08421033275038	0.00880563124485989	1.88125381606294	-0.146200263925854	-1.44284569283101	0.16286667343401	0.798943613839367
metab_feature_0024	-0.406883586289987	0.254371364998112	0.251900333692943	0.256117317272057	-0.451685066827768	0.631374411716493	-1.57213297727153	0.680434365174639	-0.431317220465291	-0.267259459476758	0.127392135408556	0.738713389217863	-1.16676568135545	1.00680990394862	-0.167488764961248	0.974449962192492	-0.360908607893935	0.38493982257392	-0.259101579536802	-0.280286735675008	0.162942796887407	0.363553233342969	0.111710946919812	0.168307255783863
metab_feature_0025	-0.160611744844486	-1.55878183287936	0.0810933364323706	0.760294373942542	-0.40630987676586	-1.7744260112959	2.47520236577821	0.786702977553615	-0.439827594116124	-1.90969434644541	2.79705043301861	1.19660877701358	-2.11822151009648	-1.0795334379208	1.1016935088109	2.10706987983341	-1.10553377515561	-0.79144185451656	1.4458745232393	2.47105351504226	-0.414100043720866	-0.872562943629161	2.65484782954332	1.2751165739265
metab_feature_0026	0.108213160564636	0.49504091070342	1.09103095020856	2.49643668936183	-1.26822768812064	-0.940847021797921	-1.21133247794116	2.05819850438951	-2.2007306232502	-1.12766256114687	-1.69340868068386	1.26384848500573	0.0306520536079431	0.890088800352495	1.15185081471415	3.29378821935494	-1.37844607531202	0.263920302598924	-0.24881868562061	1.80412813383818	-0.664863065364025	-0.721518375496518	-1.91025921412267	0.276304211486804
metab_feature_0027	2.73179106551666	2.17690697465543	1.12299718461258	-0.301461090284102	1.61761056950059	1.32488862323331	-0.240236227064523	-1.17555071562389	-0.111736844538454	-2.16744098867	-1.8984739541953	-2.6276270064551	5.29827654446134	2.33394607009479	1.94124353879928	-1.45153249241424	2.81637367399049	0.944552095863501	0.115446051420174	-2.02332532406597	-0.68068637995706	0.562611540928361	-2.36182201398815	-4.36010802713383
metab_feature_0028	-2.51320964926678	-0.102843915920703	-4.0739153039812	0.368391564647261	-2.34426582450543	1.47254858332797	-2.08304956712951	2.11862739522606	-1.19735217351024	2.75674529764275	1.06486195719751	3.27267380704585	-6.49980087534444	-0.407316391112056	-1.33204918019398	-0.184350928052161	-2.75381040933521	-1.09034568184578	-1.42008055117354	1.3756636730488	0.939714870914201	1.33990461404821	1.25125557519533	3.07624622573108
metab_feature_0029	1.22665642916958	1.56245158270921	-1.56684428635416	-0.98181283103189	1.43146359055806	1.2586149348879	-0.944029807415069	-1.10623330387263	0.820678588907921	2.15139830097931	-0.570337797519312	0.719213465345486	-0.775313300573859	0.664201305265871	-1.8474707998556	-0.408933218994178	-0.718526570148346	-0.480373352943286	-0.40795920338791	-2.22265681519238	-0.861691148972215	2.2222470333594	-0.565042002549661	0.574083602467634
metab_feature_0030	0.130512473024854	-1.14691770646113	0.863136907435922	1.02904217518789	-0.143803429433023	-0.357377788767282	1.20170719056319	-0.203144644356609	-0.654937238993998	0.0917144263418475	1.59808849027577	0.701245087967517	-0.70089748484349	0.0751041711432402	-1.25959086930554	1.06593889456978	0.265724647671642	-1.45796170481172	0.329828872645859	-0.511396828298762	-0.714064332969361	0.361223389804017	0.769358618157671	1.79549210232976
metab_feature_0031	-2.96611844292209	3.75433936555343	-2.48501242717492	1.98188959986646	-2.3345506062343	1.42100746830561	-2.57503613970448	1.9350042945205	-0.883275110635585	2.57798668791527	-1.49889170175399	0.883443325211137	-2.74315798812852	2.35297701697781	-2.60260280985285	2.31634640701398	-3.56239919818898	2.63352963389537	-2.10898554328318	1.74803595002329	-1.03190804898928	2.55558478869121	-3.09806426636927	2.78395339104013
metab_feature_0032	2.92773788437376	2.14861692726571	2.62802977081721	0.0868510955636731	0.307821012361243	-0.931337474832346	0.4185270161927	-1.31648929990865	1.05322853440056	-2.75689581868641	-1.63476359385047	-3.67694032284288	5.31999222481014	0.97362277353805	3.62052295077984	0.200241851862426	2.18396603180691	0.256361612808026	1.62362609245659	-1.42948312461572	-0.208552733647339	-1.79676109260703	-0.612985203133439	-4.15317775530422
metab_feature_0033	-7.94683069815186	3.30440489153868	-6.25063291597834	3.73954710320111	-5.60953106106977	4.00687941853604	-3.7151545847568	6.19977113460524	-2.52809447540485	8.56567553014467	-0.376900878928312	9.11064371264069	-11.6086124249961	-0.244007167932913	-6.38797356829516	5.74683006325249	-7.35815854568004	3.76244502269395	-4.80270638082985	4.2614061893577	-5.17961510113858	5.43591619260247	-1.91293434354728	6.87775998946935
metab_feature_0034	-5.26661822133986	-6.03930125817582	-1.78611287173641	1.96400770798686	-2.51432267646914	-2.67210988291638	2.7017357883931	4.10396016307718	-0.392511966950956	2.88462580265966	3.58613123474889	4.92954127426004	-7.77101928159329	-2.16387493303935	-2.29707900128799	1.56648203172497	-3.76727297501207	-1.30891877574962	0.459551549284988	5.21958269672469	0.0847856187877489	-0.651079040502807	6.73449248684825	6.18293485504803
metab_feature_0035	-2.20412089622758	0.160350337117501	-2.33437004067239	0.228707690605219	-1.46404319957831	0.174797517164041	-0.544505451713388	-0.695975817531046	-0.91477903794485	1.9956367020767	-0.323462480762413	0.569206400447255	-1.43142135685744	-0.362773629359174	-2.28276537220805	0.168131237534106	-1.41834713554876	0.124844787057443	-0.918947421417309	0.824083230158051	-0.107834593400059	1.83309578077277	-0.427065221164439	1.8348898509861
metab_feature_0036	-0.853812534136758	-4.68323919467217	4.05437151724042	3.17659709541391	-1.71351947342608	-4.30188835589534	5.51215794445335	1.87003281564917	-0.318710537635601	-3.2026018124906	3.04271816322214	0.886446149318747	-0.299114201126899	-1.78412612258199	4.31253031980023	0.5206001557442	0.623919811252083	-3.88442808236493	4.99230804554215	2.35224993803525	0.861908206664972	-4.7079112268064	4.09484628885103	-0.398055534560406
metab_feature_0037	-0.631508209018675	1.64761820577588	-0.713370037936783	-1.20715761492597	-0.546518947126784	1.05683523261438	-1.95913367078816	-0.827962287274435	0.139697164915363	2.14433114170181	-0.641505715287153	0.574498331482315	-0.145478581920267	0.668957901577741	-1.22216006873552	0.695678821146768	0.117609785905342	1.06912464130017	-1.92030363238181	0.176280328649951	-1.59859068583858	1.39566602536368	-1.19853462680976	-0.0298876265494624
metab_feature_0038	-1.08853564365691	1.59647986900775	-1.56561106490888	1.75268101986158	-1.64010007830515	0.974246955276405	-3.00101204295704	1.40956807154759	-0.331755457788387	2.11041282280142	-0.528746372539829	2.00163790241437	-2.59171130890778	0.476931700171721	-1.81801164279108	0.876901188064324	-1.7828743393637	2.24262117888691	-1.80693938636774	-0.973813604605614	-1.51129732170553	2.63508726694196	-1.3104929560038	1.26064716913872
metab_feature_0039	-5.28650581922453	-4.59094094733976	-0.827114955533913	2.1398825571696	-2.22744312128468	-1.69907063683883	3.58055782263417	4.79993727351325	0.103576952218868	2.0526430382132	3.20132226386888	5.9360784047159	-8.44416212811779	-1.28936123190487	-1.03722573923721	2.0314813546341	-2.97918436943182	-2.30854697076623	1.27207040647946	3.34696172871755	-0.219647343852022	-0.612801304892792	4.6372625811316	4.98187017508047
metab_feature_0040	0.35498064420212	-1.47019543342628	-1.3600960607429	-1.81576550863604	0.159820385746257	-1.1472527474285	-0.431770271729851	-1.76604129989381	1.58388037908102	-0.193664908546994	1.12053428866496	-0.441356496296083	0.026611102307661	-1.35925228762212	-0.702363158284437	-2.24336858578833	-0.702906610962621	-0.262094944318403	-0.574569077218737	-1.48471896475723	1.36313245034356	2.27179076597801	1.12079910537204	0.461367881793937
metab_feature_0041	-1.73682272764655	2.71346648261447	-2.33861219888887	2.59599064295253	-3.77834053955283	1.56689980941304	-2.200186529848	3.34618001723668	-4.14279282808863	2.11036350144966	-2.02425718922296	4.76247050038595	-4.01029078846679	1.19469453015736	-2.64225708467864	3.63230242546797	-2.36312637620642	1.08749776449557	-2.36989647613091	2.51455576451251	-3.1110739762206	1.38700988846851	-1.20053564396187	3.14092746905499
metab_feature_0042	-4.49796716616981	-5.89172916047386	2.76703677588637	3.82188664466639	-3.96513268618467	-3.98414854479872	5.96350778930382	4.75568185587617	-2.27561711994087	-2.43733845165142	4.53395562461425	6.3069557514612	-6.78133503040236	-1.86129154139388	1.92774107462044	4.84678961849939	-4.8993286758075	-2.77295379728693	2.57657847948689	5.06406324238941	0.418588298628169	-1.6983219231446	4.33206592558679	5.88060306916114
metab_feature_0043	-2.50451108622646	-5.01428606288976	3.96528569812013	3.60744956033536	-2.86161754889848	-2.63572855167878	4.048230123217	2.54313023135865	-1.93136599072572	-1.70380189225168	3.53634851828507	3.20699672320365	-2.65244281742397	-1.46615965291126	2.59341455163652	2.62669989014357	-1.42712281479623	-1.27068972459618	0.947271095141892	1.50088917635935	-0.810883111096892	-3.55871666254117	3.58154199617303	1.86340260397163
metab_feature_0044	-1.98154514140179	-2.88089560294716	-0.315766644603215	1.17943184661427	-0.566786853035807	-0.273338321692227	1.06486185492545	0.574033539048538	-1.05800394093333	0.458255426442433	0.51101551476354	1.62166100162795	-2.05024987782211	-0.731991110674537	-0.297743766374735	0.888140872374547	-2.05996134121525	0.212878091347363	-0.0127773402182498	0.803568461491613	0.898192504670739	-0.454774238824821	0.891280375703629	1.0561152743698
metab_feature_0045	-3.67214886531068	-5.31153931514058	2.44035191278785	2.2066315804147	-3.36142573367958	-2.87420781746591	3.25846181039214	3.58154583076309	-0.796159192674596	-1.43618627995522	2.33288476145955	3.51729494189026	-3.74724431868253	-1.08951607054032	1.82569204596555	3.10796062502483	-1.50582417677894	-2.90683266501936	2.85377718898638	3.57016280107231	0.433673284422326	-2.86361136669354	3.25968456727149	2.02118598116859
metab_feature_0046	1.23051322216774	-2.83148253104558	1.57884198283821	0.870269177222226	-0.00725007519502693	-1.37207509448431	2.57401436928904	0.740764814250795	-0.472585236939855	-3.1441455817809	0.973046365828917	-0.397004259536703	0.960623869299261	-1.69301682506274	4.11657778924396	-1.39882736403897	0.905911391681691	-1.08924069715068	2.0619142590242	0.957755214035952	0.724502661926619	-2.46192190930514	3.01037474281458	0.608341541434431
metab_feature_0047	-2.05429810877138	-5.5690562416844	3.63451847206612	2.27461274210456	-1.87457420521264	-4.09382251837771	5.73144918130463	1.63404436014789	-1.10706593029129	-3.2866817308358	4.05935095930502	0.875014381281532	-1.26599841022264	-2.49873326271377	4.09789268101614	0.506819512620641	-0.0179353887030009	-2.197328056744	4.27582543057249	3.47780796039628	1.04121437574036	-5.37690692244357	4.32721151681874	0.297049743502682
metab_feature_0048	0.07370128650347	0.894019374170356	-0.814706479296066	-0.113403057253348	0.354538125490414	-0.810188942594938	1.27553553230427	1.60454479786083	-0.444905604990008	2.30900596293415	0.670327821929932	0.0733561373861026	-2.05908272945035	-0.0712078187172826	-1.48413851610703	1.03447014977461	0.662922380198304	0.292823255689423	-0.679113452283332	0.451126360002829	-0.844225907913834	-0.214613868031381	1.20908888687519	1.13187277615687
metab_feature_0049	0.364178116303014	0.138048565234568	2.76026130623662	0.150964829139637	0.901519408535161	-0.656733556855474	1.15095555114344	0.320117306976398	0.701106742422956	-1.69222907548891	1.49149646122943	-1.72644975952474	1.12527909804296	-0.577654352240524	0.34002144735328	-0.12468222712844	0.33098559496654	-0.190891211479031	-0.583417352025076	-1.03957553271086	1.40744779822159	1.17144269765224	-1.67399261400809	-0.0667521613813983
metab_feature_0050	-0.694674810279477	-0.489160246051202	-1.42590752844473	1.00592173066006	0.0683850379773619	1.15641453652987	-0.393231682823092	1.90071656687912	0.0919238792778008	1.05160080740623	0.0115951250886588	2.05373846277129	-1.34894062012318	-1.44366566915002	-0.852625680707099	-0.652802045726125	-0.521651338620622	-0.182281180715281	-2.31220569355871	1.27374140385369	0.716017173687911	1.03402816425063	0.245260751324462	0.57879575056125
metab_feature_0051	7.27214903504022	10.1352890797878	-4.67961170364496	-5.56253692897303	4.81724159733206	7.65828272716362	-8.75781794696496	-5.85923524723232	2.29395732234203	5.11071950632176	-7.12293269169925	-7.48738189285212	7.85409064271844	2.64523240533438	-4.73350776026689	-4.15950744403086	4.14794229503235	6.21090532404562	-6.26436170377081	-6.32985999810801	-0.200250112200694	6.29944154240418	-9.97958217137347	-6.08477191064297
metab_feature_0052	-1.86237470978178	-0.7934095337343	-1.67739458161589	-0.217839283704058	-0.489311855924574	0.65496441661835	-0.853589288890131	1.00447185804941	0.919334417286995	1.75070530077476	0.35987734906897	2.89057743249242	-3.30792885097049	1.59775730481836	-1.68704785537318	-0.743106354783678	-1.38006499763831	0.671261839846686	-1.2250548358153	0.0712447743072168	-0.315131517475912	1.39483827348517	0.367319208751583	1.58110508327766
metab_feature_0053	2.86791702052963	-0.243456854242512	2.74408627603439	0.0296514022681765	0.80991901279027	-2.42257436543662	2.92633204063014	-0.811203629019492	-0.193297521842901	-4.96279455991347	-0.573068363699239	-3.43899748665416	5.03644988594798	0.333439950341917	3.31393886207313	0.875710198344908	2.64189012772369	-1.35993120694592	2.72763931351539	-1.18152320189692	0.664425008550995	-3.41517182969314	-0.200536474679901	-2.19397797342077
metab_feature_0054	-1.28480117841126	-0.493782759380097	0.61915482581027	2.45941467170829	-1.85202809266195	0.77235009196697	-0.0244281379503059	1.34064487028619	-2.35859736437397	1.1232362141841	0.878761159115245	3.44065238248568	-3.16996007747043	-0.10121622871301	-0.0610024204231159	2.7127899459295	-3.3567498789229	0.991463859735334	-0.326495299807856	1.65067441035169	-1.07083720584908	-0.269119201557418	0.0799041080933611	1.99992409948818
metab_feature_0055	-0.365822950769179	-0.728009533889742	0.363857995409886	-1.29494087921009	1.45696979509363	-0.187374655130517	0.405024838081123	-2.28335704153996	1.89902245435991	0.357433884530955	1.20668879143054	-1.8015026262314	-0.295064469684351	-1.57726096039656	-0.5962397651138	-2.52863317151244	0.972566237210575	0.332575847728414	-0.458903912102864	-0.997296130444114	1.85777897018233	0.655631526511175	0.123920704843862	-1.00579753330019
metab_feature_0056	-3.62220484483409	-0.635478680443295	-0.971704610151045	2.89189338360286	-3.88754912554641	-1.23042028716993	1.1046011860679	2.21456597030256	-2.3413927750781	0.559183864920959	2.9884319531695	5.70377688234742	-5.30044900116998	-0.641837716073553	-0.31726269464648	2.65524574323553	-4.29915491478259	-0.737808220761467	0.0231202807640307	2.92509152501179	-0.51117350209035	-0.103595929792977	1.45615003169858	4.76819741513919
metab_feature_0057	-0.420328000557496	0.0400744139111584	0.560377063656825	2.5038086764296	-1.28435810056924	0.230235178041119	-0.677052035799768	1.19072584005632	-2.86030330381435	-0.727306028864706	-2.49866294046191	0.596854261542989	1.07703520411867	1.66825000390083	2.46082879352822	2.90298737412248	-1.28542048479303	0.882355439434428	-0.936408365122666	2.01288058044801	-1.47506914027239	-1.04831183178558	-1.91012545688892	-0.399120869790257
metab_feature_0058	-4.00810286000356	-0.129476631429619	-1.52354078727601	1.99537687381517	-4.39741057653963	0.0811772363683416	-0.573712146842758	4.28003407955902	-1.86421486867134	0.894759907604873	0.660062153096261	4.34797727582646	-6.18510765615575	0.766810160321428	-2.0627672382884	3.33007346354335	-3.45597691333377	1.04683224547047	0.317624335247747	2.05395702616224	-1.86525897796906	0.482398505142871	-0.393408723058755	2.91357252311913
metab_feature_0059	-0.850952756012174	-3.47612309803622	2.30822857358055	1.19875249276873	0.562851887412852	-2.69261640585905	3.16256493525376	0.878177252602551	-1.81967881758746	-1.6369791039727	1.97035687563355	-0.613327060114316	0.197801567689703	-0.0662144577108028	1.91380730589201	-0.797751950578691	-0.86607522008359	-2.24168432980614	2.47495439227074	0.686981969403209	0.43185239923814	-2.58033136106489	2.66123807104091	-0.198142232988371
metab_feature_0060	0.936000130242791	1.73045518905551	2.07809530750253	1.80483349127315	0.185513553578798	0.478655510480348	-1.47938827732914	-2.1232633433864	0.0252599126784095	-1.16142355141706	-2.02035086550644	-2.20417901484573	2.76750748498987	-0.105148691477881	1.67557679515051	-0.0397673732945064	1.14333774927117	1.14146305732189	-0.424743963492644	-2.09680724681235	0.813135543909295	-0.000703128562920735	-2.08410021703267	-3.05881381340495
metab_feature_0061	0.093325027575996	-0.416920595231343	1.09027583543966	0.919803867340235	-1.59214513121362	0.165830503676938	-0.34493391188699	0.905495220219494	-2.28985347622906	-1.74919255568175	-0.317851213747561	1.27584738373492	-0.941047683447666	-0.181529102514965	1.62481809483609	0.215392625643927	-1.76474337106403	0.687441134209875	0.593242090396773	0.756934599939955	0.237608656587362	0.131393279429696	-0.221176575226165	0.548241094816015
metab_feature_0062	-1.14157474710211	0.773140260576953	-3.67890345489805	-1.27713757247575	-1.18606864983136	1.738482992585	-0.927153617599787	-1.44476266968072	1.92477616016528	3.23249701825354	0.802252159362404	0.791104923347036	-3.47130202837071	-0.360017980631799	-4.20644631525253	-1.58676571908187	-0.520364224484711	0.0367270299370993	-2.12840340160908	-0.881165882859016	0.977256455376003	4.11704257379227	-0.163867862908829	0.814200423419529
metab_feature_0063	0.442350326838438	5.79875653974448	-2.32558936895583	-0.449271061576551	-2.31543861569976	5.42630132851749	-4.04940602953811	1.5477733149171	-1.2623976270826	1.80180579517632	-2.28029473291406	1.07690707026466	-0.408504527674789	1.5966826279492	-2.88099489031901	1.91301022090674	-2.37246843151374	2.24179710313251	-2.80913421977871	-0.379383915852168	-2.50915070826488	3.57291262436531	-4.38618944554871	1.18991075452881
